frame,track_id,shape,cx,cy,area,state,confidence
517,9,rectangle,556,718,29861,confirmed,0.956
518,1,pentagon,1134,473,36135,confirmed,1.0
518,5,triangle,1917,217,7638,confirmed,1.0
518,6,trapezoid,1755,250,27105,confirmed,1.0
518,8,circle,908,98,32434,confirmed,1.0
518,9,rectangle,541,736,29861,confirmed,0.956
519,1,pentagon,1161,451,36195,confirmed,1.0
519,5,triangle,1909,197,8551,confirmed,1.0
519,6,trapezoid,1759,265,27164,confirmed,1.0
519,8,circle,873,85,31792,confirmed,1.0
519,9,rectangle,523,754,29861,confirmed,0.956
520,1,pentagon,1189,428,36335,confirmed,1.0
520,5,triangle,1899,175,9895,confirmed,1.0
520,6,trapezoid,1762,295,27183,confirmed,1.0
520,8,circle,833,77,31532,confirmed,1.0
520,9,rectangle,503,772,29575,confirmed,0.956
521,1,pentagon,1218,406,36314,confirmed,1.0
521,5,triangle,1889,151,11526,confirmed,1.0
521,6,trapezoid,1759,366,27132,confirmed,1.0
521,8,circle,788,75,31572,confirmed,1.0
521,9,rectangle,483,788,29861,confirmed,0.956
522,1,pentagon,1248,385,36287,confirmed,1.0
522,5,triangle,1879,127,13289,confirmed,1.0
522,6,trapezoid,1759,412,27139,confirmed,1.0
522,8,circle,741,77,31866,confirmed,1.0
522,9,rectangle,462,806,29575,confirmed,0.956
523,1,pentagon,1279,363,36209,confirmed,1.0
523,5,triangle,1870,103,15086,confirmed,1.0
523,6,trapezoid,1760,456,27094,confirmed,1.0
523,8,circle,696,86,32514,confirmed,1.0
523,9,rectangle,441,822,29575,confirmed,0.956
524,1,pentagon,1311,341,36072,confirmed,1.0
524,5,triangle,1860,82,16285,confirmed,1.0
524,6,trapezoid,1761,497,27167,confirmed,1.0
524,8,circle,654,115,32442,confirmed,1.0
524,9,rectangle,418,838,29861,confirmed,0.978
525,1,pentagon,1346,322,36245,confirmed,1.0
525,5,triangle,1848,66,17729,confirmed,1.0
525,6,trapezoid,1763,533,27129,confirmed,1.0
525,8,circle,618,135,32404,confirmed,1.0
525,9,rectangle,395,854,29575,confirmed,0.978
526,1,pentagon,1389,308,36341,confirmed,1.0
526,5,triangle,1830,54,17771,confirmed,1.0
526,6,trapezoid,1763,570,27088,confirmed,1.0
526,8,circle,583,151,32389,confirmed,1.0
526,9,rectangle,369,868,29575,confirmed,0.978
527,1,pentagon,1437,302,36202,confirmed,1.0
527,5,triangle,1803,48,17148,confirmed,1.0
527,6,trapezoid,1764,607,27020,confirmed,1.0
527,8,circle,550,168,32402,confirmed,1.0
527,9,rectangle,341,881,29861,confirmed,0.978
528,1,pentagon,1486,303,36344,confirmed,1.0
528,5,triangle,1769,48,17781,confirmed,1.0
528,6,trapezoid,1764,645,27064,confirmed,1.0
528,8,circle,520,186,32399,confirmed,1.0
528,9,rectangle,309,893,29575,confirmed,0.978
529,1,pentagon,1532,315,36297,confirmed,1.0
529,5,triangle,1733,56,18846,confirmed,1.0
529,6,trapezoid,1765,683,27156,confirmed,1.0
529,8,circle,492,205,32407,confirmed,1.0
529,9,rectangle,277,903,29575,confirmed,0.978
530,1,pentagon,1577,328,36267,confirmed,1.0
530,5,triangle,1700,71,19986,confirmed,1.0
530,6,trapezoid,1765,721,27090,confirmed,1.0
530,8,circle,467,225,32401,confirmed,1.0
530,9,rectangle,243,911,29575,confirmed,0.978
531,1,pentagon,1622,342,36227,confirmed,1.0
531,5,triangle,1671,90,20284,confirmed,1.0
531,6,trapezoid,1765,759,27096,confirmed,1.0
531,8,circle,446,247,32408,confirmed,1.0
531,9,rectangle,209,917,29861,confirmed,0.978
532,1,pentagon,1665,356,36147,confirmed,1.0
532,5,triangle,1655,126,20444,confirmed,1.0
532,6,trapezoid,1765,797,27129,confirmed,1.0
532,8,circle,427,269,32404,confirmed,1.0
532,9,rectangle,171,921,29575,confirmed,0.978
533,1,pentagon,1709,371,36074,confirmed,1.0
533,5,triangle,1641,152,20736,confirmed,1.0
533,6,trapezoid,1765,835,27119,confirmed,1.0
533,8,circle,416,293,32397,confirmed,1.0
533,9,rectangle,136,918,29575,confirmed,0.978
534,1,pentagon,1750,388,36192,confirmed,1.0
534,5,triangle,1630,175,20805,confirmed,1.0
534,6,trapezoid,1766,873,27066,confirmed,1.0
534,8,circle,408,318,32396,confirmed,1.0
534,9,rectangle,121,901,29575,confirmed,0.978
535,1,pentagon,1786,408,36198,confirmed,1.0
535,5,triangle,1621,197,20789,confirmed,1.0
535,6,trapezoid,1769,881,27130,confirmed,1.0
535,8,circle,401,343,32384,confirmed,1.0
535,9,rectangle,118,878,29861,confirmed,0.978
536,1,pentagon,1820,429,36343,confirmed,1.0
536,5,triangle,1622,218,20666,confirmed,1.0
536,6,trapezoid,1775,850,27082,confirmed,1.0
536,8,circle,395,367,32367,confirmed,1.0
536,9,rectangle,122,856,29575,confirmed,0.978
537,1,pentagon,1847,452,34862,confirmed,1.0
537,5,triangle,1627,240,20583,confirmed,1.0
537,6,trapezoid,1782,807,27091,confirmed,1.0
537,8,circle,404,391,32397,confirmed,1.0
537,9,rectangle,124,833,29861,confirmed,0.978
538,1,pentagon,1863,479,33936,confirmed,1.0
538,5,triangle,1638,262,20579,confirmed,1.0
538,6,trapezoid,1791,766,27100,confirmed,1.0
538,8,circle,416,415,32411,confirmed,1.0
538,9,rectangle,127,810,29861,confirmed,0.978
539,1,pentagon,1868,508,33239,confirmed,1.0
539,5,triangle,1650,284,20546,confirmed,1.0
539,6,trapezoid,1800,730,27136,confirmed,1.0
539,8,circle,434,438,32388,confirmed,1.0
539,9,rectangle,128,790,29575,confirmed,0.978
540,1,pentagon,1867,539,32494,confirmed,1.0
540,5,triangle,1664,306,20609,confirmed,1.0
540,6,trapezoid,1807,696,22213,confirmed,1.0
540,8,circle,464,456,32418,confirmed,1.0
540,9,rectangle,130,768,29861,confirmed,0.978
541,1,pentagon,1861,570,31981,confirmed,1.0
541,5,triangle,1679,328,20757,confirmed,1.0
541,6,trapezoid,1806,667,10933,confirmed,1.0
541,8,circle,504,468,32405,confirmed,1.0
541,9,rectangle,130,746,29861,confirmed,0.978
542,1,pentagon,1855,601,31188,confirmed,1.0
542,5,triangle,1698,348,20638,confirmed,1.0
542,6,trapezoid,1809,635,10933,coasting,1.0
542,8,circle,549,469,32386,confirmed,1.0
542,9,rectangle,132,726,29575,confirmed,0.978
543,1,pentagon,1849,632,30547,confirmed,1.0
543,5,triangle,1718,368,20668,confirmed,1.0
543,6,trapezoid,1800,589,6018,confirmed,1.0
543,8,circle,588,457,32378,confirmed,1.0
543,9,rectangle,134,704,29861,confirmed,0.978
544,1,pentagon,1845,662,30222,confirmed,1.0
544,5,triangle,1741,388,20843,confirmed,1.0
544,6,trapezoid,1807,540,17676,confirmed,1.0
544,8,circle,621,438,32378,confirmed,1.0
544,9,rectangle,134,682,29861,confirmed,1.0
545,1,pentagon,1842,692,29783,confirmed,1.0
545,5,triangle,1759,405,16226,confirmed,1.0
545,6,trapezoid,1820,497,21834,confirmed,1.0
545,8,circle,649,417,32378,confirmed,1.0
545,9,rectangle,136,660,29861,confirmed,1.0
546,1,pentagon,1841,721,30370,confirmed,1.0
546,5,triangle,1774,418,10479,confirmed,1.0
546,6,trapezoid,1832,455,20490,confirmed,1.0
546,8,circle,675,396,32432,confirmed,1.0
546,9,rectangle,136,640,29575,confirmed,1.0
547,1,pentagon,1839,750,31201,confirmed,1.0
547,5,triangle,1792,451,6573,confirmed,1.0
547,6,trapezoid,1844,415,19092,confirmed,1.0
547,8,circle,702,376,32378,confirmed,1.0
547,9,rectangle,138,618,29575,confirmed,1.0
548,1,pentagon,1837,779,33070,confirmed,1.0
548,5,triangle,1818,480,12466,confirmed,1.0
548,6,trapezoid,1854,377,17957,confirmed,1.0
548,8,circle,712,351,32398,confirmed,1.0
548,9,rectangle,140,596,29575,confirmed,1.0
549,1,pentagon,1832,808,34873,confirmed,1.0
549,5,triangle,1845,501,16416,confirmed,1.0
549,6,trapezoid,1862,340,16740,confirmed,1.0
549,8,circle,716,327,32384,confirmed,1.0
549,9,rectangle,140,574,29861,confirmed,1.0
550,1,pentagon,1822,837,36151,confirmed,1.0
550,5,triangle,1869,514,15331,confirmed,1.0
550,6,trapezoid,1868,304,15549,confirmed,1.0
550,8,circle,721,301,32377,confirmed,1.0
550,9,rectangle,139,552,29861,confirmed,1.0
551,1,pentagon,1789,860,36054,confirmed,1.0
551,5,triangle,1890,527,11388,confirmed,1.0
551,6,trapezoid,1872,268,14301,confirmed,1.0
551,8,circle,724,276,32382,confirmed,1.0
551,9,rectangle,138,530,29861,confirmed,1.0
552,1,pentagon,1742,874,36223,confirmed,1.0
552,5,triangle,1904,545,6825,confirmed,1.0
552,6,trapezoid,1876,232,12550,confirmed,1.0
552,8,circle,726,252,32452,confirmed,1.0
552,9,rectangle,138,508,29861,confirmed,1.0
553,1,pentagon,1689,872,36173,confirmed,1.0
553,5,triangle,1923,562,6825,coasting,1.0
553,6,trapezoid,1880,197,10475,confirmed,1.0
553,8,circle,724,227,32387,confirmed,1.0
553,9,rectangle,138,486,29861,confirmed,1.0
554,1,pentagon,1636,862,36107,confirmed,1.0
554,5,triangle,1940,577,6825,coasting,1.0
554,6,trapezoid,1886,161,8287,confirmed,1.0
554,8,circle,715,202,32407,confirmed,1.0
554,9,rectangle,138,464,29861,confirmed,1.0
555,1,pentagon,1586,848,36127,confirmed,1.0
555,5,triangle,1955,591,6825,coasting,1.0
555,6,trapezoid,1892,139,6655,confirmed,1.0
555,8,circle,705,178,32398,confirmed,1.0
555,9,rectangle,136,442,29861,confirmed,1.0
556,1,pentagon,1540,831,36244,confirmed,1.0
556,5,triangle,1968,604,6825,coasting,1.0
556,6,trapezoid,1898,143,5387,confirmed,1.0
556,8,circle,694,154,32431,confirmed,1.0
556,9,rectangle,136,420,29575,confirmed,1.0
557,1,pentagon,1498,811,36099,confirmed,1.0
557,6,trapezoid,1904,131,5387,coasting,1.0
557,8,circle,679,131,32392,confirmed,1.0
557,9,rectangle,134,398,29575,confirmed,1.0
558,1,pentagon,1459,790,36204,confirmed,1.0
558,6,trapezoid,1909,120,5387,coasting,1.0
558,8,circle,665,107,32456,confirmed,1.0
558,9,rectangle,134,376,29575,confirmed,1.0
559,1,pentagon,1422,768,36164,confirmed,1.0
559,6,trapezoid,1913,110,5387,coasting,1.0
559,8,circle,646,86,31214,confirmed,1.0
559,9,rectangle,132,354,29575,confirmed,1.0
560,1,pentagon,1387,745,36388,confirmed,1.0
560,6,trapezoid,1917,101,5387,coasting,1.0
560,8,circle,622,69,28838,confirmed,1.0
560,9,rectangle,130,330,29861,confirmed,1.0
561,1,pentagon,1355,720,36147,confirmed,1.0
561,6,trapezoid,1921,93,5387,coasting,1.0
561,8,circle,592,57,26336,confirmed,1.0
561,9,rectangle,131,308,29861,confirmed,1.0
562,1,pentagon,1324,695,36301,confirmed,1.0
562,6,trapezoid,1925,86,5387,coasting,1.0
562,8,circle,556,48,23885,confirmed,1.0
562,9,rectangle,133,286,29575,confirmed,1.0
563,1,pentagon,1293,669,36155,confirmed,1.0
563,6,trapezoid,1928,79,5387,coasting,1.0
563,8,circle,516,43,21263,confirmed,1.0
563,9,rectangle,140,264,29575,confirmed,1.0
564,1,pentagon,1266,643,36294,confirmed,1.0
564,6,trapezoid,1930,73,5387,coasting,1.0
564,8,circle,473,42,20885,confirmed,1.0
564,9,rectangle,152,242,29861,confirmed,1.0
565,1,pentagon,1239,616,36085,confirmed,1.0
565,6,trapezoid,1933,68,5387,coasting,1.0
565,8,circle,427,44,21765,confirmed,1.0
565,9,rectangle,171,222,29861,confirmed,1.0
566,1,pentagon,1214,589,36249,confirmed,1.0
566,6,trapezoid,1935,63,5387,coasting,1.0
566,8,circle,381,49,23558,confirmed,1.0
566,9,rectangle,195,203,29861,confirmed,1.0
567,1,pentagon,1192,561,36319,confirmed,1.0
567,6,trapezoid,1937,59,5387,coasting,1.0
567,8,circle,339,58,26633,confirmed,1.0
567,9,rectangle,221,194,27315,confirmed,0.978
568,1,pentagon,1173,532,36171,confirmed,1.0
568,6,trapezoid,1939,55,5387,coasting,1.0
568,8,circle,303,70,29632,confirmed,1.0
568,9,rectangle,246,190,21600,confirmed,0.978
568,10,triangle,1888,870,12386,confirmed,0.0
569,1,pentagon,1156,501,36110,confirmed,1.0
569,6,trapezoid,1940,52,5387,coasting,1.0
569,8,circle,272,85,31917,confirmed,1.0
569,9,rectangle,274,204,17972,confirmed,0.978
569,10,trapezoid,1878,880,16410,confirmed,0.0
570,1,pentagon,1140,472,36368,confirmed,1.0
570,6,trapezoid,1942,49,5387,coasting,1.0
570,8,circle,261,112,32374,confirmed,1.0
570,9,rectangle,306,222,19598,confirmed,0.978
570,10,trapezoid,1863,896,19088,confirmed,0.0
571,1,pentagon,1125,442,36334,confirmed,1.0
571,6,trapezoid,1943,46,5387,coasting,1.0
571,8,circle,247,138,32433,confirmed,1.0
571,9,rectangle,337,242,23234,confirmed,0.978
571,10,triangle,1842,918,20697,confirmed,0.0
572,1,pentagon,1110,412,36357,confirmed,1.0
572,6,trapezoid,1944,43,5387,coasting,1.0
572,8,circle,234,162,32401,confirmed,1.0
572,9,rectangle,364,263,26464,confirmed,0.978
572,10,triangle,1802,951,20397,confirmed,1.0
573,1,pentagon,1097,381,36131,confirmed,1.0
573,6,trapezoid,1945,41,5387,coasting,1.0
573,8,circle,223,186,32411,confirmed,1.0
573,9,rectangle,379,291,28422,confirmed,0.956
573,10,triangle,1767,973,20477,confirmed,1.0
574,1,pentagon,1083,351,36204,confirmed,1.0
574,6,trapezoid,1946,39,5387,coasting,1.0
574,8,circle,214,211,32368,confirmed,1.0
574,9,rectangle,389,312,29496,confirmed,0.956
574,10,triangle,1731,990,20582,confirmed,1.0
575,1,pentagon,1069,321,36219,confirmed,1.0
575,6,trapezoid,1947,37,5387,coasting,1.0
575,8,circle,207,235,32357,confirmed,1.0
575,9,rectangle,398,334,29575,confirmed,0.956
575,10,triangle,1694,1004,20817,confirmed,1.0
576,1,pentagon,1055,291,36313,confirmed,1.0
576,6,trapezoid,1948,35,5387,coasting,1.0
576,8,circle,200,260,32371,confirmed,1.0
576,9,rectangle,400,356,29861,confirmed,0.956
576,10,triangle,1657,1018,21340,confirmed,1.0
577,1,pentagon,1039,261,36355,confirmed,1.0
577,8,circle,194,284,32384,confirmed,1.0
577,9,rectangle,400,380,29575,confirmed,0.956
577,10,triangle,1616,1007,20771,confirmed,1.0
578,1,pentagon,1020,231,36269,confirmed,1.0
578,8,circle,188,309,32395,confirmed,1.0
578,9,rectangle,397,404,29575,confirmed,0.956
578,10,triangle,1584,986,20517,confirmed,1.0
579,1,pentagon,998,201,36203,confirmed,1.0
579,8,circle,181,333,32376,confirmed,1.0
579,9,rectangle,395,426,29861,confirmed,0.956
579,10,triangle,1560,962,20469,confirmed,1.0
580,1,pentagon,971,173,36100,confirmed,1.0
580,8,circle,180,358,32381,confirmed,1.0
580,9,rectangle,394,450,29575,confirmed,0.956
580,10,triangle,1545,938,20779,confirmed,1.0
581,1,pentagon,934,149,36222,confirmed,1.0
581,8,circle,185,383,32399,confirmed,1.0
581,9,rectangle,392,474,29575,confirmed,0.956
581,10,triangle,1535,912,20511,confirmed,1.0
582,1,pentagon,881,141,36140,confirmed,1.0
582,8,circle,191,407,32399,confirmed,1.0
582,9,rectangle,390,496,29861,confirmed,0.956
582,10,triangle,1529,886,20717,confirmed,1.0
583,1,pentagon,823,145,36123,confirmed,1.0
583,8,circle,198,432,32373,confirmed,1.0
583,9,rectangle,388,520,29861,confirmed,0.956
583,10,triangle,1523,861,20478,confirmed,1.0
584,1,pentagon,766,154,36313,confirmed,1.0
584,8,circle,205,456,32376,confirmed,1.0
584,9,rectangle,384,544,29861,confirmed,0.956
584,10,triangle,1526,836,20681,confirmed,1.0
585,1,pentagon,709,163,36208,confirmed,1.0
585,8,circle,211,481,32357,confirmed,1.0
585,9,rectangle,382,568,29447,confirmed,0.956
585,10,triangle,1535,811,20454,confirmed,1.0
586,1,pentagon,652,172,36183,confirmed,1.0
586,8,circle,217,506,32360,confirmed,1.0
586,9,rectangle,381,590,29288,confirmed,0.956
586,10,triangle,1548,786,20551,confirmed,1.0
587,1,pentagon,598,184,36212,confirmed,1.0
587,8,circle,224,530,32388,confirmed,1.0
587,9,rectangle,380,615,28305,confirmed,0.933
587,10,triangle,1568,763,20731,confirmed,1.0
588,1,pentagon,549,199,36203,confirmed,1.0
588,8,circle,232,555,32434,confirmed,1.0
588,9,rectangle,381,640,27489,confirmed,0.911
588,10,triangle,1594,742,20559,confirmed,1.0
589,1,pentagon,502,219,36291,confirmed,1.0
589,8,circle,242,579,32412,confirmed,1.0
589,9,rectangle,382,664,26461,confirmed,0.911
589,10,triangle,1623,721,20614,confirmed,1.0
590,1,pentagon,458,240,36104,confirmed,1.0
590,8,circle,254,603,32394,confirmed,1.0
590,9,rectangle,383,689,25340,confirmed,0.911
590,10,triangle,1653,702,20491,confirmed,1.0
591,1,pentagon,418,264,36187,confirmed,1.0
591,8,circle,268,626,32407,confirmed,1.0
591,9,rectangle,385,715,23983,confirmed,0.911
591,10,triangle,1685,684,20641,confirmed,1.0
592,1,pentagon,380,288,36138,confirmed,1.0
592,8,circle,285,649,32376,confirmed,1.0
592,9,rectangle,391,741,23041,confirmed,0.911
592,10,triangle,1717,666,20805,confirmed,1.0
593,1,pentagon,342,313,36364,confirmed,1.0
593,8,circle,306,671,32367,confirmed,1.0
593,9,rectangle,401,766,21980,confirmed,0.911
593,10,triangle,1749,646,20595,confirmed,1.0
594,1,pentagon,305,339,36267,confirmed,1.0
594,8,circle,334,691,32352,confirmed,1.0
594,9,rectangle,415,792,20744,confirmed,0.911
594,10,triangle,1778,626,20641,confirmed,1.0
595,1,pentagon,272,365,36338,confirmed,1.0
595,8,circle,370,706,32401,confirmed,1.0
595,9,rectangle,431,817,19083,confirmed,0.911
595,10,triangle,1807,606,20666,confirmed,1.0
596,1,pentagon,247,395,36381,confirmed,1.0
596,8,circle,411,714,32415,confirmed,1.0
596,9,rectangle,450,843,18489,confirmed,0.911
596,10,triangle,1836,586,20376,confirmed,1.0
597,1,pentagon,225,426,36331,confirmed,1.0
597,8,circle,455,719,32427,confirmed,1.0
597,9,rectangle,474,868,18785,confirmed,0.911
597,10,triangle,1861,564,18526,confirmed,1.0
598,1,pentagon,204,457,36213,confirmed,1.0
598,8,circle,497,722,32394,confirmed,1.0
598,9,rectangle,505,887,19477,confirmed,0.911
598,10,triangle,1881,540,15816,confirmed,1.0
599,1,pentagon,186,488,36344,confirmed,1.0
599,8,circle,536,713,32414,confirmed,1.0
599,9,rectangle,544,894,21929,confirmed,0.911
599,10,triangle,1896,517,12172,confirmed,1.0
600,1,pentagon,172,520,36303,confirmed,1.0
600,8,circle,575,699,32433,confirmed,1.0
600,9,rectangle,587,891,23364,confirmed,0.911
600,10,triangle,1905,496,8523,confirmed,1.0
601,1,pentagon,164,553,36201,confirmed,1.0
601,8,circle,605,680,32371,confirmed,1.0
601,9,rectangle,632,877,24270,confirmed,0.911
601,10,triangle,1910,478,6079,confirmed,1.0
602,1,pentagon,161,587,36298,confirmed,1.0
602,8,circle,625,656,32391,confirmed,1.0
602,9,rectangle,674,856,25412,confirmed,0.911
602,10,triangle,1911,461,4458,confirmed,1.0
603,1,pentagon,165,619,36097,confirmed,1.0
603,8,circle,635,632,32400,confirmed,1.0
603,9,rectangle,709,828,26094,confirmed,0.911
603,10,triangle,1917,442,4458,coasting,1.0
604,1,pentagon,177,653,36284,confirmed,1.0
604,8,circle,639,607,32444,confirmed,1.0
604,9,rectangle,718,784,26895,confirmed,0.889
604,10,triangle,1922,426,4458,coasting,1.0
605,1,pentagon,195,685,36329,confirmed,1.0
605,8,circle,637,582,32416,confirmed,1.0
605,9,rectangle,728,752,27631,confirmed,0.867
605,10,triangle,1914,400,6523,confirmed,1.0
606,1,pentagon,217,716,36150,confirmed,1.0
606,8,circle,632,556,32373,confirmed,1.0
606,9,rectangle,738,724,28372,confirmed,0.844
606,10,triangle,1902,367,11130,confirmed,1.0
607,1,pentagon,247,745,36340,confirmed,1.0
607,8,circle,623,532,32431,confirmed,1.0
607,9,rectangle,745,698,28960,confirmed,0.822
607,10,triangle,1886,333,15479,confirmed,1.0
608,1,pentagon,291,767,36165,confirmed,1.0
608,8,circle,612,508,32410,confirmed,1.0
608,9,rectangle,751,672,29702,confirmed,0.822
608,10,triangle,1866,301,18515,confirmed,1.0
609,1,pentagon,346,780,36188,confirmed,1.0
609,8,circle,595,485,32389,confirmed,1.0
609,9,rectangle,757,648,29861,confirmed,0.822
609,10,triangle,1843,274,20448,confirmed,1.0
610,1,pentagon,406,790,36157,confirmed,1.0
610,8,circle,573,463,32413,confirmed,1.0
610,9,rectangle,761,624,29575,confirmed,0.822
610,10,triangle,1802,259,20428,confirmed,1.0
611,1,pentagon,466,789,36130,confirmed,1.0
611,8,circle,544,444,32376,confirmed,1.0
611,9,rectangle,766,598,29861,confirmed,0.822
611,10,triangle,1762,244,20628,confirmed,1.0
612,1,pentagon,527,784,36205,confirmed,1.0
612,8,circle,510,428,32399,confirmed,1.0
612,9,rectangle,770,574,29575,confirmed,0.822
612,10,triangle,1722,229,20628,confirmed,1.0
613,1,pentagon,586,774,36189,confirmed,1.0
613,8,circle,473,414,32397,confirmed,1.0
613,9,rectangle,773,548,29861,confirmed,0.822
613,10,triangle,1683,214,20417,confirmed,1.0
614,1,pentagon,639,756,36183,confirmed,1.0
614,8,circle,437,400,32378,confirmed,1.0
614,9,rectangle,774,524,29575,confirmed,0.822
614,10,triangle,1642,204,20397,confirmed,1.0
615,1,pentagon,688,735,36154,confirmed,1.0
615,8,circle,394,396,32431,confirmed,1.0
615,9,rectangle,776,498,29861,confirmed,0.822
615,10,triangle,1596,209,20585,confirmed,1.0
616,1,pentagon,734,713,36106,confirmed,1.0
616,8,circle,350,397,32398,confirmed,1.0
616,9,rectangle,778,474,29575,confirmed,0.822
616,10,triangle,1551,220,20799,confirmed,1.0
617,1,pentagon,779,689,36303,confirmed,1.0
617,8,circle,306,403,32373,confirmed,1.0
617,9,rectangle,780,448,29861,confirmed,0.822
617,10,triangle,1505,230,20499,confirmed,1.0
618,1,pentagon,823,666,36298,confirmed,1.0
618,8,circle,270,418,32415,confirmed,1.0
618,9,rectangle,782,424,29575,confirmed,0.822
618,10,triangle,1464,246,20656,confirmed,1.0
619,1,pentagon,865,640,36116,confirmed,1.0
619,8,circle,238,436,32384,confirmed,1.0
619,9,rectangle,786,398,29575,confirmed,0.822
619,10,triangle,1431,266,20624,confirmed,1.0
620,1,pentagon,905,614,36141,confirmed,1.0
620,8,circle,211,457,32384,confirmed,1.0
620,9,rectangle,788,372,29861,confirmed,0.822
620,10,triangle,1401,288,20738,confirmed,1.0
621,1,pentagon,945,587,36169,confirmed,1.0
621,8,circle,189,479,32388,confirmed,1.0
621,9,rectangle,792,348,29575,confirmed,0.822
621,10,triangle,1374,311,20574,confirmed,1.0
622,1,pentagon,984,561,36207,confirmed,1.0
622,8,circle,170,501,32387,confirmed,1.0
622,9,rectangle,794,322,29575,confirmed,0.822
622,10,triangle,1358,337,20560,confirmed,1.0
623,1,pentagon,1024,535,36189,confirmed,1.0
623,8,circle,153,524,32378,confirmed,1.0
623,9,rectangle,798,296,29861,confirmed,0.822
623,10,triangle,1352,365,20795,confirmed,1.0
624,1,pentagon,1064,509,36189,confirmed,1.0
624,8,circle,139,548,32378,confirmed,1.0
624,9,rectangle,802,270,29861,confirmed,0.822
624,10,triangle,1351,392,20466,confirmed,1.0
625,1,pentagon,1102,481,36183,confirmed,1.0
625,8,circle,124,572,32350,confirmed,1.0
625,9,rectangle,806,246,29575,confirmed,0.822
625,10,triangle,1352,420,20537,confirmed,1.0
626,1,pentagon,1140,453,36201,confirmed,1.0
626,8,circle,111,596,32390,confirmed,1.0
626,9,rectangle,813,220,29861,confirmed,0.822
626,10,triangle,1351,448,20674,confirmed,1.0
627,1,pentagon,1177,425,36105,confirmed,1.0
627,8,circle,96,619,32319,confirmed,1.0
627,9,rectangle,825,196,29575,confirmed,0.822
627,10,triangle,1350,476,20753,confirmed,1.0
628,1,pentagon,1214,397,36143,confirmed,1.0
628,8,circle,83,643,31130,confirmed,1.0
628,9,rectangle,845,172,29861,confirmed,0.822
628,10,triangle,1348,504,20639,confirmed,1.0
629,1,pentagon,1252,370,36052,confirmed,1.0
629,8,circle,73,667,29748,confirmed,1.0
629,9,rectangle,882,159,29861,confirmed,0.822
629,10,triangle,1345,532,19583,confirmed,1.0
630,1,pentagon,1289,342,36344,confirmed,1.0
630,8,circle,68,691,29677,confirmed,1.0
630,9,rectangle,927,161,29861,confirmed,0.822
630,10,triangle,1338,559,20481,confirmed,1.0
631,1,pentagon,1329,315,36190,confirmed,1.0
631,8,circle,66,715,29573,confirmed,1.0
631,9,rectangle,973,171,29575,confirmed,0.822
631,10,triangle,1331,586,20644,confirmed,1.0
631,11,trapezoid,1890,284,9133,confirmed,0.0
632,1,pentagon,1370,289,36258,confirmed,1.0
632,8,circle,67,740,29478,confirmed,1.0
632,9,rectangle,1017,183,29861,confirmed,0.844
632,10,triangle,1324,614,20749,confirmed,1.0
632,11,trapezoid,1884,247,11162,confirmed,0.0
633,1,pentagon,1411,262,36055,confirmed,1.0
633,8,circle,70,765,29601,confirmed,1.0
633,9,rectangle,1057,198,29861,confirmed,0.867
633,10,triangle,1315,640,20482,confirmed,1.0
633,11,trapezoid,1877,223,12683,confirmed,0.0
634,1,pentagon,1453,235,36146,confirmed,1.0
634,8,circle,74,790,29887,confirmed,1.0
634,9,rectangle,1090,216,29861,confirmed,0.867
634,10,triangle,1305,668,20598,confirmed,1.0
634,11,trapezoid,1870,222,14104,confirmed,0.0
635,1,pentagon,1497,210,36166,confirmed,1.0
635,8,circle,79,815,30802,confirmed,1.0
635,9,rectangle,1120,238,29575,confirmed,0.867
635,10,triangle,1295,696,20710,confirmed,1.0
635,11,trapezoid,1863,241,15530,confirmed,0.0
636,1,pentagon,1543,187,36290,confirmed,1.0
636,8,circle,87,840,32032,confirmed,1.0
636,9,rectangle,1141,261,29861,confirmed,0.867
636,10,triangle,1279,722,20608,confirmed,1.0
636,11,trapezoid,1857,278,16738,confirmed,0.0
637,1,pentagon,1590,165,36307,confirmed,1.0
637,8,circle,103,863,32369,confirmed,1.0
637,9,rectangle,1157,287,29575,confirmed,0.867
637,10,triangle,1258,748,20787,confirmed,1.0
637,11,trapezoid,1851,326,18035,confirmed,0.0
638,1,pentagon,1645,173,36193,confirmed,1.0
638,8,circle,124,886,32342,confirmed,1.0
638,9,rectangle,1172,312,29575,confirmed,0.867
638,10,triangle,1230,771,20588,confirmed,1.0
638,11,trapezoid,1846,380,19246,confirmed,0.0
639,1,pentagon,1685,202,36264,confirmed,1.0
639,8,circle,150,906,32375,confirmed,1.0
639,9,rectangle,1180,338,29575,confirmed,0.867
639,10,triangle,1193,790,20409,confirmed,1.0
639,11,trapezoid,1842,434,20453,confirmed,0.0
640,1,pentagon,1716,235,36141,confirmed,1.0
640,8,circle,185,921,32388,confirmed,1.0
640,9,rectangle,1180,364,29575,confirmed,0.867
640,10,triangle,1150,805,20465,confirmed,1.0
640,11,trapezoid,1838,485,21660,confirmed,0.0
641,1,pentagon,1744,270,36129,confirmed,1.0
641,8,circle,226,929,32360,confirmed,1.0
641,9,rectangle,1176,390,29575,confirmed,0.867
641,10,triangle,1103,817,20490,confirmed,1.0
641,11,trapezoid,1834,533,22911,confirmed,0.0
642,1,pentagon,1771,304,36057,confirmed,1.0
642,8,circle,271,933,32409,confirmed,1.0
642,9,rectangle,1175,416,29861,confirmed,0.867
642,10,triangle,1052,818,20810,confirmed,1.0
