frame,track_id,shape,cx,cy,area,state,confidence
346,7,triangle,899,616,17508,coasting,0.933
346,8,trapezoid,1927,928,9712,coasting,0.0
347,1,pentagon,922,636,35225,confirmed,0.978
347,3,rectangle,1183,587,29938,confirmed,1.0
347,6,trapezoid,473,607,20209,confirmed,0.667
347,7,triangle,905,617,17508,coasting,0.933
347,8,trapezoid,1930,937,9712,coasting,0.0
348,1,pentagon,938,625,35420,confirmed,0.978
348,3,rectangle,1189,577,29960,confirmed,1.0
348,6,trapezoid,487,559,26908,confirmed,0.667
348,7,triangle,910,619,17508,coasting,0.933
348,8,trapezoid,1932,945,9712,coasting,0.0
349,1,pentagon,955,619,40096,confirmed,0.978
349,3,rectangle,1197,568,29840,confirmed,1.0
349,6,trapezoid,500,517,26757,confirmed,0.689
349,7,triangle,915,620,17508,coasting,0.933
349,8,trapezoid,1934,952,9712,coasting,0.0
350,1,pentagon,971,616,42705,confirmed,0.978
350,3,rectangle,1205,558,29795,confirmed,1.0
350,6,trapezoid,517,479,26174,confirmed,0.711
350,7,triangle,919,621,17508,coasting,0.933
350,8,trapezoid,1936,958,9712,coasting,0.0
351,1,pentagon,982,608,40323,confirmed,0.978
351,3,rectangle,1212,548,29791,confirmed,1.0
351,6,trapezoid,535,443,26446,confirmed,0.711
351,7,triangle,923,622,17508,coasting,0.933
351,8,trapezoid,1938,964,9712,coasting,0.0
352,1,pentagon,996,583,36537,confirmed,0.978
352,3,rectangle,1221,537,29897,confirmed,1.0
352,6,trapezoid,554,406,27201,confirmed,0.711
352,7,triangle,988,717,16337,confirmed,0.911
352,8,trapezoid,1940,970,9712,coasting,0.0
353,1,pentagon,1008,566,36568,confirmed,0.978
353,3,rectangle,1229,527,29870,confirmed,1.0
353,6,trapezoid,569,370,21459,confirmed,0.711
353,7,triangle,1018,747,18189,confirmed,0.889
353,8,trapezoid,1941,974,9712,coasting,0.0
354,1,pentagon,1021,551,36675,confirmed,0.978
354,3,rectangle,1238,518,29975,confirmed,1.0
354,6,trapezoid,584,333,26625,confirmed,0.711
354,7,triangle,1035,753,19516,confirmed,0.867
354,8,trapezoid,1942,979,9712,coasting,0.0
355,1,pentagon,1032,538,36443,confirmed,0.978
355,3,rectangle,1247,509,29964,confirmed,1.0
355,6,trapezoid,600,295,25648,confirmed,0.689
355,7,triangle,1048,754,20300,confirmed,0.867
355,8,trapezoid,1944,983,9712,coasting,0.0
356,1,pentagon,1046,524,37335,confirmed,0.978
356,3,rectangle,1255,498,30010,confirmed,1.0
356,6,trapezoid,617,259,26928,confirmed,0.689
356,7,triangle,1057,759,20949,confirmed,0.867
356,8,trapezoid,1945,986,9712,coasting,0.0
357,1,pentagon,1059,509,37331,confirmed,0.978
357,3,rectangle,1264,488,29945,confirmed,1.0
357,6,trapezoid,634,223,19904,confirmed,0.689
357,7,triangle,1064,768,20740,confirmed,0.867
357,8,trapezoid,1946,989,9712,coasting,0.0
358,1,pentagon,1072,495,36893,confirmed,0.978
358,3,rectangle,1273,479,29981,confirmed,1.0
358,6,trapezoid,648,186,26429,confirmed,0.711
358,7,triangle,1071,779,20877,confirmed,0.867
359,1,pentagon,1084,485,36571,confirmed,0.978
359,3,rectangle,1282,468,29927,confirmed,1.0
359,6,trapezoid,665,149,26623,confirmed,0.711
359,7,triangle,1078,790,20638,confirmed,0.867
360,1,pentagon,1097,473,36456,confirmed,0.978
360,3,rectangle,1291,458,29957,confirmed,1.0
360,6,trapezoid,686,128,26160,confirmed,0.711
360,7,triangle,1085,802,20791,confirmed,0.867
361,1,pentagon,1111,460,36563,confirmed,0.978
361,3,rectangle,1300,448,29934,confirmed,1.0
361,6,trapezoid,699,124,26720,confirmed,0.711
361,7,triangle,1092,814,20863,confirmed,0.867
362,1,pentagon,1126,447,36532,confirmed,0.978
362,3,rectangle,1310,439,29860,confirmed,1.0
362,6,trapezoid,697,187,25975,confirmed,0.689
362,7,triangle,1097,826,20853,confirmed,0.867
363,1,pentagon,1141,434,36739,confirmed,0.978
363,3,rectangle,1320,429,29665,confirmed,1.0
363,6,trapezoid,701,223,20560,confirmed,0.689
363,7,triangle,1100,838,20851,confirmed,0.867
364,1,pentagon,1156,421,36535,confirmed,0.978
364,3,rectangle,1331,419,29487,confirmed,1.0
364,6,trapezoid,701,264,26210,confirmed,0.689
364,7,triangle,1102,850,20806,confirmed,0.867
365,1,pentagon,1171,407,36577,confirmed,0.978
365,3,rectangle,1343,409,29307,confirmed,1.0
365,6,trapezoid,700,318,26810,confirmed,0.711
365,7,triangle,1108,862,20775,confirmed,0.867
366,1,pentagon,1182,397,39181,confirmed,0.978
366,3,rectangle,1353,399,28927,confirmed,1.0
366,6,trapezoid,700,363,26793,confirmed,0.711
366,7,triangle,1121,871,20700,confirmed,0.867
366,9,hexagon,1873,239,23565,confirmed,0.0
367,1,pentagon,1193,387,40786,confirmed,0.978
367,3,rectangle,1365,389,28340,confirmed,1.0
367,6,trapezoid,704,398,25377,confirmed,0.689
367,7,triangle,1142,875,21012,confirmed,0.867
367,9,circle,1857,224,29980,confirmed,0.0
368,1,pentagon,1217,371,36489,confirmed,0.978
368,3,rectangle,1377,380,27897,confirmed,1.0
368,6,trapezoid,707,438,27133,confirmed,0.689
368,7,triangle,1165,873,20691,confirmed,0.867
368,9,circle,1815,200,32668,confirmed,1.0
369,1,pentagon,1260,358,64472,confirmed,0.978
369,3,rectangle,1388,370,27897,coasting,1.0
369,6,trapezoid,709,478,27128,confirmed,0.689
369,7,triangle,1188,869,20948,confirmed,0.867
369,9,circle,1772,185,32654,confirmed,1.0
370,1,pentagon,1301,347,63320,confirmed,0.978
370,3,rectangle,1398,361,27897,coasting,1.0
370,6,trapezoid,712,514,26745,confirmed,0.689
370,7,triangle,1211,865,20657,confirmed,0.867
370,9,circle,1735,191,32665,confirmed,1.0
371,1,pentagon,1331,338,68781,confirmed,0.978
371,3,rectangle,1408,353,27897,coasting,1.0
371,6,trapezoid,711,552,26963,confirmed,0.689
371,7,triangle,1226,857,21022,confirmed,0.867
371,9,circle,1702,208,32664,confirmed,1.0
372,1,pentagon,1361,328,61089,confirmed,0.978
372,3,rectangle,1416,346,27897,coasting,1.0
372,6,trapezoid,710,588,26617,confirmed,0.689
372,7,triangle,1241,847,21002,confirmed,0.867
372,9,circle,1669,228,32665,confirmed,1.0
373,1,pentagon,1386,319,59571,confirmed,0.978
373,3,rectangle,1423,340,27897,coasting,1.0
373,6,trapezoid,706,626,29006,confirmed,0.689
373,7,triangle,1255,837,21003,confirmed,0.867
373,9,circle,1638,247,32659,confirmed,1.0
374,1,pentagon,1406,311,56310,confirmed,0.978
374,3,rectangle,1443,336,18569,confirmed,1.0
374,6,trapezoid,709,665,26860,confirmed,0.689
374,7,triangle,1269,826,20987,confirmed,0.867
374,9,circle,1611,267,32679,confirmed,1.0
375,1,pentagon,1381,296,36514,confirmed,0.978
375,3,rectangle,1457,331,18569,coasting,1.0
375,6,trapezoid,708,703,26412,confirmed,0.689
375,7,triangle,1283,816,21023,confirmed,0.867
375,9,circle,1587,288,32682,confirmed,1.0
376,1,pentagon,1381,285,36514,coasting,0.978
376,3,rectangle,1469,327,18569,coasting,1.0
376,6,trapezoid,709,742,26904,confirmed,0.689
376,7,triangle,1298,804,20674,confirmed,0.867
376,9,circle,1532,305,67680,confirmed,1.0
377,1,pentagon,1415,287,60738,confirmed,0.978
377,3,rectangle,1480,323,18569,coasting,1.0
377,6,trapezoid,711,779,26548,confirmed,0.711
377,7,triangle,1312,794,20719,confirmed,0.867
377,9,circle,1491,323,67680,coasting,1.0
378,1,pentagon,1452,294,52324,confirmed,0.978
378,3,rectangle,1489,319,18569,coasting,1.0
378,6,trapezoid,712,817,26738,confirmed,0.711
378,7,triangle,1327,784,20807,confirmed,0.867
378,9,circle,1488,351,19362,confirmed,1.0
379,1,pentagon,1491,304,61782,confirmed,0.978
379,3,rectangle,1498,316,18569,coasting,1.0
379,6,trapezoid,715,855,27083,confirmed,0.711
379,7,triangle,1341,774,20839,confirmed,0.867
379,9,circle,1491,384,18184,confirmed,1.0
380,1,pentagon,1520,320,57632,confirmed,0.978
380,3,rectangle,1506,313,18569,coasting,1.0
380,6,trapezoid,720,894,26913,confirmed,0.711
380,7,triangle,1355,764,21001,confirmed,0.867
380,9,circle,1482,412,18184,coasting,1.0
381,1,pentagon,1539,338,63399,confirmed,0.978
381,3,rectangle,1513,311,18569,coasting,1.0
381,6,trapezoid,729,906,26685,confirmed,0.711
381,7,triangle,1368,752,20833,confirmed,0.867
381,9,circle,1475,437,18184,coasting,1.0
382,1,pentagon,1583,297,42242,confirmed,0.978
382,3,rectangle,1520,308,18569,coasting,1.0
382,6,trapezoid,740,896,18431,confirmed,0.711
382,7,triangle,1382,741,20662,confirmed,0.867
382,9,circle,1472,457,31103,confirmed,1.0
383,1,pentagon,1612,288,40355,confirmed,0.978
383,3,rectangle,1525,306,18569,coasting,1.0
383,6,trapezoid,749,862,27078,confirmed,0.711
383,7,triangle,1395,730,20883,confirmed,0.867
383,9,circle,1469,477,32670,confirmed,1.0
384,1,pentagon,1644,278,39608,confirmed,0.978
384,3,rectangle,1531,304,18569,coasting,1.0
384,6,trapezoid,764,763,25761,confirmed,0.689
384,7,triangle,1407,718,20823,confirmed,0.867
384,9,circle,1463,500,32650,confirmed,1.0
385,1,pentagon,1673,274,37384,confirmed,0.978
385,3,rectangle,1535,302,18569,coasting,1.0
385,6,trapezoid,772,713,18712,confirmed,0.667
385,7,triangle,1419,711,19579,confirmed,0.844
385,9,circle,1456,524,32674,confirmed,1.0
386,1,pentagon,1698,284,36633,confirmed,0.978
386,3,rectangle,1539,301,18569,coasting,1.0
386,6,trapezoid,783,664,27252,confirmed,0.667
386,7,triangle,1431,705,16712,confirmed,0.844
386,9,circle,1449,550,32687,confirmed,1.0
387,1,pentagon,1727,290,36490,confirmed,0.978
387,3,rectangle,1543,300,18569,coasting,1.0
387,6,trapezoid,793,620,27028,confirmed,0.667
387,7,triangle,1443,701,12749,confirmed,0.844
387,9,circle,1443,574,32657,confirmed,1.0
388,1,pentagon,1757,296,36705,confirmed,0.978
388,3,rectangle,1547,298,18569,coasting,1.0
388,6,trapezoid,803,580,26357,confirmed,0.667
388,7,triangle,1455,695,12749,coasting,0.844
388,9,circle,1439,608,41099,confirmed,1.0
389,1,pentagon,1783,299,38996,confirmed,0.978
389,3,rectangle,1550,297,18569,coasting,1.0
389,6,trapezoid,813,545,26964,confirmed,0.667
389,7,triangle,1466,690,12749,coasting,0.844
389,9,circle,1437,636,36397,confirmed,1.0
390,1,pentagon,1811,306,36558,confirmed,0.978
390,3,rectangle,1552,296,18569,coasting,1.0
390,6,trapezoid,821,510,27024,confirmed,0.667
390,7,triangle,1476,685,12749,coasting,0.844
390,9,circle,1437,658,37800,confirmed,1.0
391,1,pentagon,1835,316,34914,confirmed,0.978
391,3,rectangle,1555,295,18569,coasting,1.0
391,6,trapezoid,830,476,27079,confirmed,0.667
391,7,triangle,1485,681,12749,coasting,0.844
391,9,circle,1425,675,32666,confirmed,1.0
392,1,pentagon,1854,329,31700,confirmed,0.978
392,3,rectangle,1557,295,18569,coasting,1.0
392,6,trapezoid,842,443,26900,confirmed,0.667
392,7,triangle,1492,678,12749,coasting,0.844
392,9,circle,1441,694,32660,confirmed,1.0
393,1,pentagon,1867,344,28919,confirmed,0.978
393,3,rectangle,1559,294,18569,coasting,1.0
393,6,trapezoid,852,407,26808,confirmed,0.667
393,7,triangle,1508,646,13269,confirmed,0.844
393,9,circle,1466,714,32649,confirmed,1.0
394,1,pentagon,1874,361,26592,confirmed,0.978
394,3,rectangle,1561,293,18569,coasting,1.0
394,6,trapezoid,861,369,26887,confirmed,0.667
394,7,triangle,1521,616,17245,confirmed,0.844
394,9,circle,1496,733,32689,confirmed,1.0
395,1,pentagon,1878,379,23569,confirmed,0.978
395,6,trapezoid,873,335,19079,confirmed,0.644
395,7,triangle,1534,592,17245,coasting,0.844
395,9,circle,1525,726,52760,confirmed,1.0
396,1,pentagon,1880,398,21180,confirmed,0.978
396,6,trapezoid,880,297,26385,confirmed,0.644
396,7,triangle,1540,569,20731,confirmed,0.844
396,9,circle,1580,737,32673,confirmed,1.0
397,1,pentagon,1881,417,18988,confirmed,0.978
397,6,trapezoid,891,259,27190,confirmed,0.644
397,7,triangle,1547,554,20977,confirmed,0.844
397,9,circle,1628,736,32660,confirmed,1.0
398,1,pentagon,1881,437,16857,confirmed,0.978
398,6,trapezoid,905,221,26674,confirmed,0.644
398,7,triangle,1555,541,20921,confirmed,0.844
398,9,circle,1671,728,32671,confirmed,1.0
399,1,pentagon,1882,457,14657,confirmed,0.978
399,6,trapezoid,918,183,18884,confirmed,0.644
399,7,triangle,1563,527,20860,confirmed,0.844
399,9,circle,1710,714,32655,confirmed,1.0
400,1,pentagon,1884,476,12905,confirmed,0.978
400,6,trapezoid,930,146,19979,confirmed,0.644
400,7,triangle,1570,514,20836,confirmed,0.844
400,9,circle,1744,697,32660,confirmed,1.0
401,1,pentagon,1886,495,11288,confirmed,0.978
401,6,trapezoid,947,107,26922,confirmed,0.644
401,7,triangle,1578,500,20830,confirmed,0.844
401,9,circle,1775,679,32644,confirmed,1.0
402,1,pentagon,1889,514,9657,confirmed,0.978
402,6,trapezoid,955,124,20780,confirmed,0.622
402,7,triangle,1586,486,20800,confirmed,0.844
402,9,circle,1803,660,32610,confirmed,1.0
403,1,pentagon,1893,532,8057,confirmed,0.978
403,6,trapezoid,963,134,26955,confirmed,0.622
403,7,triangle,1594,472,20784,confirmed,0.844
403,9,circle,1830,643,29612,confirmed,1.0
404,1,pentagon,1896,551,8057,coasting,0.978
404,6,trapezoid,968,161,19797,confirmed,0.622
404,7,triangle,1603,458,20796,confirmed,0.867
404,9,circle,1851,627,23792,confirmed,1.0
405,1,pentagon,1899,567,8057,coasting,0.978
405,6,trapezoid,964,237,19941,confirmed,0.6
405,7,triangle,1611,444,20809,confirmed,0.889
405,9,circle,1866,610,17869,confirmed,1.0
406,1,pentagon,1901,582,8057,coasting,0.978
406,6,trapezoid,964,285,20341,confirmed,0.6
406,7,triangle,1619,430,20782,confirmed,0.911
406,9,circle,1886,594,17869,coasting,1.0
407,1,pentagon,1903,596,8057,coasting,0.978
407,6,trapezoid,963,328,21057,confirmed,0.6
407,7,triangle,1627,416,20871,confirmed,0.933
407,9,circle,1904,579,17869,coasting,1.0
408,1,pentagon,1905,608,8057,coasting,0.978
408,6,trapezoid,964,369,27107,confirmed,0.6
408,7,triangle,1630,402,20971,confirmed,0.956
408,9,circle,1907,550,10335,confirmed,1.0
409,1,pentagon,1907,619,8057,coasting,0.978
409,6,trapezoid,967,403,26348,confirmed,0.6
409,7,triangle,1631,386,20823,confirmed,0.978
409,9,circle,1906,521,10595,confirmed,1.0
410,1,pentagon,1909,629,8057,coasting,0.978
410,6,trapezoid,969,439,26829,confirmed,0.6
410,7,triangle,1632,372,20971,confirmed,0.978
410,9,circle,1903,492,9878,confirmed,1.0
411,1,pentagon,1910,637,8057,coasting,0.978
411,6,trapezoid,973,477,27365,confirmed,0.6
411,7,triangle,1629,356,20868,confirmed,0.978
411,9,circle,1900,464,8738,confirmed,1.0
412,1,pentagon,1912,645,8057,coasting,0.978
412,6,trapezoid,974,515,26762,confirmed,0.6
412,7,triangle,1620,342,20822,confirmed,0.978
412,9,circle,1898,436,7706,confirmed,1.0
413,1,pentagon,1913,653,8057,coasting,0.978
413,6,trapezoid,976,553,27032,confirmed,0.6
413,7,triangle,1605,329,20854,confirmed,0.978
413,9,circle,1896,410,7138,confirmed,1.0
414,1,pentagon,1914,659,8057,coasting,0.978
414,6,trapezoid,980,591,26826,confirmed,0.622
414,7,triangle,1585,319,20945,confirmed,0.978
414,9,circle,1895,384,6804,confirmed,1.0
415,1,pentagon,1915,665,8057,coasting,0.978
415,6,trapezoid,984,630,26765,confirmed,0.622
415,7,triangle,1563,309,20857,confirmed,0.978
415,9,circle,1895,359,6863,confirmed,1.0
416,1,pentagon,1916,670,8057,coasting,0.978
416,6,trapezoid,988,668,20366,confirmed,0.622
416,7,triangle,1539,301,20952,confirmed,0.978
416,9,circle,1895,335,7642,confirmed,1.0
417,1,pentagon,1916,675,8057,coasting,0.978
417,6,trapezoid,991,706,26958,confirmed,0.622
417,7,triangle,1515,294,20861,confirmed,0.978
417,9,circle,1893,311,9054,confirmed,1.0
418,1,pentagon,1917,679,8057,coasting,0.978
418,6,trapezoid,994,742,26655,confirmed,0.644
418,7,triangle,1490,286,20677,confirmed,0.978
418,9,circle,1891,287,11101,confirmed,1.0
419,1,pentagon,1918,683,8057,coasting,0.978
419,6,trapezoid,999,781,26779,confirmed,0.667
419,7,triangle,1464,280,20700,confirmed,0.978
419,9,circle,1886,263,14263,confirmed,1.0
419,10,trapezoid,1884,800,18694,confirmed,0.0
420,1,pentagon,1918,686,8057,coasting,0.978
420,6,trapezoid,1004,819,27179,confirmed,0.667
420,7,triangle,1437,275,20994,confirmed,0.978
420,9,circle,1879,241,18209,confirmed,1.0
420,10,pentagon,1872,810,24974,confirmed,0.0
421,1,pentagon,1919,689,8057,coasting,0.978
421,6,trapezoid,1009,856,25964,confirmed,0.667
421,7,triangle,1411,270,20910,confirmed,0.978
421,9,circle,1870,219,22757,confirmed,1.0
421,10,pentagon,1857,823,30598,confirmed,0.0
422,1,pentagon,1919,692,8057,coasting,0.978
422,6,trapezoid,1013,871,18993,confirmed,0.667
422,7,triangle,1384,266,20988,confirmed,0.978
422,9,circle,1857,198,27470,confirmed,1.0
422,10,pentagon,1838,837,35483,confirmed,0.0
423,1,pentagon,1920,695,8057,coasting,0.978
423,6,trapezoid,1021,859,27149,confirmed,0.667
423,7,triangle,1357,261,20695,confirmed,0.978
423,9,circle,1842,178,31495,confirmed,1.0
423,10,pentagon,1802,852,36533,confirmed,1.0
424,6,trapezoid,1035,777,20651,confirmed,0.644
424,7,triangle,1330,256,20728,confirmed,0.978
424,9,circle,1811,161,32685,confirmed,1.0
424,10,pentagon,1766,861,36730,confirmed,1.0
425,6,trapezoid,1046,718,26389,confirmed,0.644
425,7,triangle,1302,252,20791,confirmed,0.978
425,9,circle,1779,144,32666,confirmed,1.0
425,10,pentagon,1729,867,36500,confirmed,1.0
426,6,trapezoid,1056,674,26687,confirmed,0.644
426,7,triangle,1275,248,20746,confirmed,0.978
426,9,circle,1749,125,32668,confirmed,1.0
426,10,pentagon,1694,869,36585,confirmed,1.0
427,6,trapezoid,1067,634,25740,confirmed,0.667
427,7,triangle,1247,244,20730,confirmed,0.978
427,9,circle,1720,107,32772,confirmed,1.0
427,10,pentagon,1657,872,36390,confirmed,1.0
428,6,trapezoid,1078,595,20106,confirmed,0.667
428,7,triangle,1219,242,20884,confirmed,0.978
428,9,circle,1690,89,31588,confirmed,1.0
428,10,pentagon,1621,875,36574,confirmed,1.0
429,6,trapezoid,1089,560,26297,confirmed,0.667
429,7,triangle,1191,244,20795,confirmed,0.978
429,9,circle,1659,75,29412,confirmed,1.0
429,10,pentagon,1585,878,36596,confirmed,1.0
430,6,trapezoid,1101,523,27190,confirmed,0.667
430,7,triangle,1163,249,20768,confirmed,0.978
430,9,circle,1626,64,27185,confirmed,1.0
430,10,pentagon,1550,878,36443,confirmed,1.0
431,6,trapezoid,1116,492,19908,confirmed,0.644
431,7,triangle,1135,253,20612,confirmed,0.978
431,9,circle,1589,56,25164,confirmed,1.0
431,10,pentagon,1515,873,36736,confirmed,1.0
432,6,trapezoid,1127,451,26847,confirmed,0.667
432,7,triangle,1107,259,20925,confirmed,0.978
432,9,circle,1550,50,23311,confirmed,1.0
432,10,pentagon,1479,867,36693,confirmed,1.0
432,11,rectangle,1887,800,15692,confirmed,0.0
433,6,trapezoid,1140,414,27192,confirmed,0.667
433,7,triangle,1079,266,20971,confirmed,0.978
433,9,circle,1508,48,21510,confirmed,1.0
433,10,pentagon,1444,861,36679,confirmed,1.0
433,11,rectangle,1881,813,18678,confirmed,0.0
434,6,trapezoid,1153,377,26997,confirmed,0.667
434,7,triangle,1049,269,17845,confirmed,0.978
434,9,circle,1465,46,20307,confirmed,1.0
434,10,pentagon,1409,853,36554,confirmed,1.0
434,11,rectangle,1873,829,21886,confirmed,0.0
435,6,trapezoid,1164,340,21728,confirmed,0.667
435,7,triangle,1015,273,17610,confirmed,0.956
435,9,circle,1421,48,21587,confirmed,1.0
435,10,pentagon,1377,843,37066,confirmed,1.0
435,11,rectangle,1863,844,25834,confirmed,0.0
436,6,trapezoid,1174,303,21160,confirmed,0.644
436,7,triangle,994,283,19306,confirmed,0.933
436,9,circle,1378,52,23684,confirmed,1.0
436,10,pentagon,1346,831,33831,confirmed,1.0
436,11,rectangle,1852,860,29818,confirmed,0.0
437,6,trapezoid,1186,266,27045,confirmed,0.644
437,7,triangle,977,298,20915,confirmed,0.933
437,9,circle,1338,60,26670,confirmed,1.0
437,10,pentagon,1323,814,36806,confirmed,1.0
437,11,rectangle,1829,871,29917,confirmed,1.0
438,6,trapezoid,1197,228,27215,confirmed,0.644
438,7,triangle,958,311,20850,confirmed,0.933
438,9,circle,1302,70,29084,confirmed,1.0
438,10,pentagon,1302,796,36747,confirmed,1.0
438,11,rectangle,1802,878,29817,confirmed,1.0
439,6,trapezoid,1211,188,26536,confirmed,0.667
439,7,triangle,940,326,20891,confirmed,0.933
439,9,circle,1274,77,24535,confirmed,1.0
439,10,pentagon,1284,777,36656,confirmed,1.0
439,11,rectangle,1777,887,29779,confirmed,1.0
440,6,trapezoid,1224,151,27094,confirmed,0.667
440,7,triangle,926,340,20716,confirmed,0.933
440,9,circle,1241,84,24535,coasting,1.0
440,10,pentagon,1265,758,36663,confirmed,1.0
440,11,rectangle,1749,886,29971,confirmed,1.0
441,6,trapezoid,1233,168,26825,confirmed,0.667
441,7,triangle,915,355,20757,confirmed,0.956
441,9,circle,1211,91,24535,coasting,1.0
441,10,pentagon,1246,740,37762,confirmed,1.0
441,11,rectangle,1721,885,29852,confirmed,1.0
442,6,trapezoid,1241,180,26898,confirmed,0.667
442,7,triangle,907,372,20693,confirmed,0.956
442,9,circle,1184,96,24535,coasting,1.0
442,10,pentagon,1228,722,37100,confirmed,1.0
442,11,rectangle,1696,877,29888,confirmed,1.0
443,6,trapezoid,1247,207,26940,confirmed,0.667
443,7,triangle,902,389,20908,confirmed,0.956
443,9,circle,1170,121,20058,confirmed,1.0
443,10,pentagon,1217,700,36529,confirmed,1.0
443,11,rectangle,1675,865,29815,confirmed,1.0
444,6,trapezoid,1245,282,21346,confirmed,0.667
444,7,triangle,897,406,20770,confirmed,0.956
444,9,circle,1160,155,24072,confirmed,1.0
444,10,pentagon,1206,677,38186,confirmed,1.0
444,11,rectangle,1657,852,29698,confirmed,1.0
445,6,trapezoid,1246,333,21496,confirmed,0.644
445,7,triangle,893,424,20923,confirmed,0.956
445,9,circle,1151,193,27503,confirmed,1.0
445,10,pentagon,1197,657,36496,confirmed,1.0
445,11,rectangle,1641,840,29876,confirmed,1.0
446,6,trapezoid,1248,378,26505,confirmed,0.644
446,7,triangle,890,440,20720,confirmed,0.956
446,9,circle,1142,231,30243,confirmed,1.0
446,10,pentagon,1188,636,36698,confirmed,1.0
446,11,rectangle,1626,826,29933,confirmed,1.0
447,6,trapezoid,1251,419,26833,confirmed,0.644
447,7,triangle,887,458,20827,confirmed,0.956
447,9,circle,1137,268,31685,confirmed,1.0
447,10,pentagon,1179,614,36540,confirmed,1.0
447,11,rectangle,1612,811,29917,confirmed,1.0
448,6,trapezoid,1267,447,24677,confirmed,0.644
448,7,triangle,884,476,20973,confirmed,0.956
448,9,circle,1137,296,32359,confirmed,1.0
448,10,pentagon,1170,593,36490,confirmed,1.0
448,11,rectangle,1600,796,29871,confirmed,1.0
449,6,trapezoid,1285,482,16684,confirmed,0.644
449,7,triangle,880,492,20752,confirmed,0.956
449,9,circle,1139,322,32657,confirmed,1.0
449,10,pentagon,1159,572,36589,confirmed,1.0
449,11,rectangle,1588,781,29856,confirmed,1.0
450,6,trapezoid,1303,517,11928,confirmed,0.644
450,7,triangle,877,510,20808,confirmed,0.956
450,9,circle,1146,344,31881,confirmed,1.0
450,10,pentagon,1146,551,36471,confirmed,1.0
450,11,rectangle,1576,766,29899,confirmed,1.0
451,6,trapezoid,1315,557,19590,confirmed,0.644
451,7,triangle,873,528,20942,confirmed,0.956
451,9,circle,1156,366,28385,confirmed,1.0
451,10,pentagon,1134,530,36673,confirmed,1.0
451,11,rectangle,1564,751,29730,confirmed,1.0
452,6,trapezoid,1315,596,23317,confirmed,0.644
452,7,triangle,869,544,20690,confirmed,0.956
452,9,circle,1177,384,24965,confirmed,1.0
452,10,pentagon,1122,509,36508,confirmed,1.0
452,11,rectangle,1551,737,30009,confirmed,1.0
453,6,trapezoid,1306,636,21130,confirmed,0.644
453,7,triangle,865,562,20740,confirmed,0.956
453,9,circle,1209,400,27414,confirmed,1.0
453,10,pentagon,1108,488,36605,confirmed,1.0
453,11,rectangle,1541,721,29795,confirmed,1.0
454,6,trapezoid,1283,674,26078,confirmed,0.644
454,7,triangle,861,580,20822,confirmed,0.956
454,9,circle,1271,402,31742,confirmed,1.0
454,10,pentagon,1093,467,36526,confirmed,1.0
454,11,rectangle,1535,706,29812,confirmed,1.0
455,6,trapezoid,1274,713,20754,confirmed,0.644
455,7,triangle,857,598,20853,confirmed,0.956
455,9,circle,1320,397,32673,confirmed,1.0
455,10,pentagon,1079,446,36645,confirmed,1.0
455,11,rectangle,1531,689,29947,confirmed,1.0
456,6,trapezoid,1277,750,26031,confirmed,0.622
456,7,triangle,854,616,20898,confirmed,0.956
456,9,circle,1363,389,32680,confirmed,1.0
456,10,pentagon,1063,425,36979,confirmed,1.0
456,11,rectangle,1526,673,29900,confirmed,1.0
457,6,trapezoid,1274,790,22328,confirmed,0.622
457,7,triangle,848,634,20955,confirmed,0.956
457,9,circle,1398,374,32635,confirmed,1.0
457,10,pentagon,1047,404,36803,confirmed,1.0
457,11,rectangle,1523,655,29848,confirmed,1.0
458,6,trapezoid,1273,829,22561,confirmed,0.622
458,7,triangle,843,652,21017,confirmed,0.956
458,9,circle,1425,354,32656,confirmed,1.0
458,10,pentagon,1025,384,36402,confirmed,1.0
458,11,rectangle,1518,639,29868,confirmed,1.0
459,6,trapezoid,1274,867,20802,confirmed,0.622
459,7,triangle,837,668,20713,confirmed,0.956
459,9,circle,1448,332,32650,confirmed,1.0
459,10,pentagon,1003,366,36657,confirmed,1.0
459,11,rectangle,1515,622,29972,confirmed,1.0
460,6,trapezoid,1277,896,26679,confirmed,0.622
460,7,triangle,831,686,20690,confirmed,0.956
460,9,circle,1462,308,32657,confirmed,1.0
460,10,pentagon,978,348,36589,confirmed,1.0
460,11,rectangle,1513,606,29926,confirmed,1.0
461,6,trapezoid,1285,899,27117,confirmed,0.622
461,7,triangle,823,704,20805,confirmed,0.956
461,9,circle,1465,282,32685,confirmed,1.0
461,10,pentagon,954,329,37183,confirmed,1.0
461,11,rectangle,1511,588,29894,confirmed,1.0
462,6,trapezoid,1297,878,20772,confirmed,0.622
462,7,triangle,815,722,20836,confirmed,0.956
462,9,circle,1462,257,32647,confirmed,1.0
462,10,pentagon,921,315,36735,confirmed,1.0
462,11,rectangle,1509,572,29825,confirmed,1.0
463,6,trapezoid,1311,838,26744,confirmed,0.622
463,7,triangle,805,740,20959,confirmed,0.956
463,9,circle,1452,232,32679,confirmed,1.0
463,10,pentagon,886,302,36463,confirmed,1.0
463,11,rectangle,1505,554,29941,confirmed,1.0
464,6,trapezoid,1331,744,26916,confirmed,0.622
464,7,triangle,794,756,20727,confirmed,0.956
464,9,circle,1440,208,32659,confirmed,1.0
464,10,pentagon,848,294,36543,confirmed,1.0
464,11,rectangle,1499,539,29905,confirmed,1.0
